"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","3","0","0","9","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","8","1","0","32","2","3","0","14","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","14","1","2","48","7","10","1","17","0","3","1","1","1","0","1","0","0","3","0"
"2歳","2","2","5","7","53","7","3","2","4","0","0","2","0","0","0","0","0","0","0","0"
"3歳","1","0","4","9","37","11","3","3","0","0","1","4","1","0","0","1","0","0","1","0"
"4歳","1","0","6","4","44","4","2","4","0","0","3","9","0","0","0","0","0","0","2","0"
"5歳","0","0","1","9","27","5","2","6","0","0","0","6","0","0","0","0","0","0","0","0"
"6歳","3","0","1","8","33","5","0","4","0","0","0","5","1","0","0","0","0","0","0","0"
"7歳","2","0","0","9","13","2","1","3","0","0","1","3","0","0","0","1","0","0","0","0"
"8歳","2","0","0","12","13","1","0","2","0","0","0","0","0","0","0","0","0","0","3","0"
"9歳","1","0","0","5","14","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","2","0","1","12","26","2","0","0","0","0","0","2","0","1","0","0","0","0","0","0"
"15〜19歳","1","0","0","0","9","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","1","0","0","7","63","1","0","1","0","1","1","1","0","0","0","0","0","0","0","0"
"30〜39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","23","27","20","84","421","48","24","28","36","2","9","35","3","2","0","14","0","0","9","0"
