"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","1","0"
"1〜4歳","0","0","0","0","0","0","6","5","0"
"5〜9歳","0","0","0","0","0","0","2","2","0"
"10〜14歳","1","0","0","1","0","0","3","0","0"
"15〜19歳","8","1","1","1","0","0","3","0","0"
"20〜24歳","40","12","7","22","0","0","0","0","0"
"25〜29歳","40","14","14","19","1","0","0","0","0"
"30〜34歳","38","21","22","23","0","0","1","0","0"
"35〜39歳","31","13","23","24","0","0","1","0","0"
"40〜44歳","20","16","14","19","1","0","1","1","0"
"45〜49歳","18","8","14","8","0","0","3","1","0"
"50〜54歳","5","4","5","10","0","0","2","0","0"
"55〜59歳","4","10","7","2","0","0","2","0","0"
"60〜64歳","0","5","1","0","0","0","3","0","0"
"65〜69歳","1","2","0","0","1","0","3","1","0"
"70歳以上","0","2","2","0","0","0","33","3","1"
"合計","206","108","110","129","3","0","73","14","1"
