"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","1","2","0","20","2","1","1","31","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"1歳","0","4","4","2","22","3","7","0","17","0","0","4","0","2","1","0","0","0","0","0","1","0","0"
"2歳","0","1","2","1","26","5","6","1","1","0","0","7","0","3","1","0","0","0","0","0","0","0","0"
"3歳","0","2","1","9","32","1","2","2","0","0","0","4","0","8","0","0","0","0","0","0","1","0","0"
"4歳","0","0","2","5","20","3","0","2","0","0","0","5","0","19","3","0","0","0","0","0","0","0","0"
"5歳","0","0","1","9","15","0","2","0","0","0","0","3","0","14","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","8","9","1","1","0","0","0","0","1","0","9","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","5","7","1","2","2","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","3","7","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","2","0","0"
"9歳","0","0","0","2","5","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","3","10","1","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","1","1","6","21","0","0","0","0","0","0","1","0","4","1","0","0","2","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","5","10","15","53","200","17","21","9","50","0","0","27","0","81","7","0","0","8","0","0","5","0","0"
