"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","107","0","1","25","56","6","1","1","8","0","0","5","0","0","0","1","0","0","0","0","0","3","","","","","",""
"区南部","115","1","2","30","71","7","1","2","6","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","164","1","1","41","83","2","0","1","5","0","1","2","1","0","0","0","0","0","1","0","2","0","","","","","",""
"区西部","150","1","0","19","81","5","1","1","3","0","0","0","1","0","0","0","0","0","0","0","0","4","","","","","",""
"区西北部","210","1","1","27","66","10","1","0","7","0","0","4","0","0","1","1","0","0","0","0","0","0","","","","","",""
"区東北部","205","1","0","42","64","6","0","5","6","0","0","7","0","0","0","1","0","0","1","0","0","1","","","","","",""
"区東部","195","1","1","30","88","4","0","1","5","0","0","7","0","0","0","0","1","0","0","0","0","2","","","","","",""
"西多摩","64","0","0","0","20","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","323","3","3","54","87","0","6","2","8","0","2","10","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","100","2","0","15","29","3","0","1","2","0","0","2","0","0","0","1","0","0","0","0","0","1","","","","","",""
"北多摩南部","196","0","1","11","45","4","0","2","7","0","0","13","2","0","0","0","0","0","2","0","0","3","","","","","",""
"北多摩北部","110","0","2","30","34","2","0","2","1","0","0","2","0","0","0","1","0","0","0","0","0","2","","","","","",""
"島しょ","3","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1942","11","12","325","724","50","10","18","58","0","3","61","5","0","1","5","1","0","4","0","2","16","","","","","",""
