"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","12","7","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","5","1","0","0","79","8","0","0","44","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"1歳","10","5","2","8","232","30","1","1","23","0","0","1","0","4","1","0","0","0","0","0","0","0","0"
"2歳","10","2","3","8","195","38","1","3","0","0","0","2","0","2","1","0","0","0","0","0","1","0","0"
"3歳","11","0","4","7","190","36","0","2","1","0","1","2","1","5","1","0","0","0","0","0","0","0","0"
"4歳","9","0","3","17","198","31","3","9","0","0","1","0","2","2","0","0","0","1","0","0","2","0","0"
"5歳","8","1","4","17","145","25","2","15","0","0","0","0","2","5","1","0","0","0","0","0","0","0","0"
"6歳","4","4","4","16","131","11","0","5","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0"
"7歳","4","0","1","24","86","7","1","8","0","0","0","1","1","3","1","0","0","0","0","0","0","0","0"
"8歳","8","0","1","8","74","4","1","7","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"9歳","12","0","0","9","60","3","0","2","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0"
"10〜14歳","77","0","0","10","136","4","0","2","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0"
"15〜19歳","48","0","0","0","56","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"20〜29歳","29","7","1","10","376","1","1","1","1","0","1","0","0","0","1","0","0","3","0","0","0","0","0"
"30〜39歳","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"40〜49歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"50〜59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","299","20","23","134","1970","205","10","55","74","0","4","7","9","32","10","0","0","15","0","2","3","0","0"
