"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","3","25","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","9","45","4","3","62","4","1","0","13","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","35","90","13","9","220","12","8","6","42","0","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","33","33","14","14","144","12","12","3","6","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","38","16","13","33","105","15","10","10","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","50","8","8","53","153","17","3","13","0","0","0","3","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"5歳","64","2","6","47","119","11","3","16","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","79","1","7","53","100","10","9","22","0","0","1","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","76","0","1","52","71","14","0","18","0","0","2","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","71","0","1","35","53","4","1","6","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","81","0","0","36","46","3","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","291","0","0","43","108","6","2","11","0","1","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","56","0","1","3","25","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","46","0","2","26","222","2","3","2","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"60〜69歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1178","220","70","407","1434","110","52","112","64","2","11","21","6","3","0","4","0","2","6","0","0","1","0","0","0","0","0","1","0"
