"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","1","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","9","0","0","0","23","2","0","2","22","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"1歳","40","0","1","1","56","17","0","2","20","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2歳","34","1","0","3","38","14","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","31","0","0","6","37","21","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","42","0","0","4","37","9","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","43","0","1","4","39","7","1","8","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"6歳","21","0","0","1","23","5","1","11","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"7歳","23","0","0","5","17","3","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","28","0","0","2","11","2","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"9歳","21","0","0","3","22","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","102","0","0","2","36","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","78","0","0","0","9","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","78","2","2","5","98","0","0","1","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0"
"30〜39歳","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"40〜49歳","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","698","3","4","36","447","86","5","37","45","0","0","0","0","14","1","0","0","7","0","0","0","0","0"
