"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","16","2","3","8","0","0","0","0","0","",""
"中央区","5","2","1","2","0","0","0","0","0","",""
"みなと","9","29","8","9","0","0","9","2","0","",""
"新宿区","31","19","27","20","0","7","18","2","0","",""
"文京","7","1","1","4","0","0","2","0","0","",""
"台東","0","0","0","0","0","0","0","0","0","",""
"墨田区","1","0","0","1","0","0","4","2","0","",""
"江東区","12","3","2","4","0","0","0","0","0","",""
"品川区","1","0","2","2","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","1","0","0","1","0","0","1","0","0","",""
"世田谷","0","0","0","0","0","0","1","0","0","",""
"渋谷区","9","5","0","4","0","1","0","0","0","",""
"中野区","3","1","0","5","0","1","0","0","0","",""
"杉並","0","0","0","0","0","0","14","0","1","",""
"池袋","19","6","5","8","0","1","2","4","0","",""
"北区","0","0","1","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","2","1","1","3","0","0","1","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","4","0","0","4","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","5","5","0","",""
"江戸川","3","1","1","2","0","0","0","0","0","",""
"八王子市","1","0","0","0","0","0","0","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","2","0","0","1","0","0","20","14","0","",""
"多摩小平","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","126","70","52","78","0","10","77","29","1","",""
