"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","5","14","1","1","22","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","42","23","4","2","79","5","0","1","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","181","24","10","14","196","23","8","2","61","0","0","0","1","3","0","1","0","0","0","0","6","1","1","2","1","0","2","3"
"2歳","177","6","7","21","167","23","2","1","18","0","0","1","2","1","0","1","0","0","0","0","2","0","0","1","0","0","1","1"
"3歳","178","3","5","40","162","18","2","1","2","0","0","6","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"4歳","230","2","3","69","162","26","1","4","1","1","1","4","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0"
"5歳","201","0","5","64","147","23","1","3","0","1","1","13","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"6歳","192","1","6","66","119","17","0","1","1","0","0","5","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"7歳","159","0","0","63","94","7","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","135","0","1","39","86","4","0","2","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","144","0","1","37","80","4","0","1","0","2","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","463","0","2","55","232","1","0","2","0","0","0","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"15〜19歳","196","0","0","5","71","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","249","0","1","19","335","7","0","2","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0"
"50〜59歳","184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","0","2","0"
"60〜69歳","125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","2","0"
"70〜79歳","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0"
"80歳以上","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1","0","0","0","0","9","0"
"合計","3802","73","46","495","1952","159","14","21","117","5","2","44","6","4","0","12","0","0","5","1","33","3","1","3","1","0","26","4"
