"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","2","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","1","0","2","4","11","0","4","0","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","4","3","1","15","13","0","7","0","2","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","9","2","4","23","0","0","1","3","0","0","0","0","0","0","0","0","3","0","0","0","","","","","",""
"文京","0","0","0","2","13","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","1","0","0","11","39","0","9","6","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","5","1","7","3","2","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","2","3","11","31","0","7","15","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","3","25","2","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","5","0","3","14","0","6","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","3","9","3","11","73","2","6","2","2","1","1","3","0","0","2","0","0","0","0","0","0","","","","","",""
"世田谷","4","9","0","20","46","4","7","12","5","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","10","0","3","1","1","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","2","2","3","11","21","0","5","2","3","2","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","0","7","0","7","16","2","6","4","1","1","1","3","0","0","0","0","0","2","0","0","0","","","","","",""
"池袋","0","2","0","3","4","0","1","4","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北区","1","1","1","6","11","0","5","1","5","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","1","0","7","8","0","4","1","1","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","4","12","0","4","7","3","0","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"練馬区","0","2","2","23","39","2","9","7","2","5","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","8","1","12","35","0","12","4","4","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","3","35","1","8","3","5","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","1","1","0","28","60","0","9","3","2","3","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","1","13","0","26","50","2","5","30","2","2","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","0","2","0","11","41","4","6","5","5","1","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","1","1","4","10","1","1","9","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"南多摩","4","4","1","12","8","0","4","5","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","5","0","16","17","0","15","5","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","3","3","1","34","56","4","18","12","4","7","0","8","0","0","2","0","0","3","0","0","0","","","","","",""
"多摩小平","4","6","3","33","25","2","12","22","6","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","31","102","25","331","751","28","178","174","70","42","10","24","1","0","12","0","0","10","0","0","1","","","","","",""
