"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","2","11","9","23","4","3","1","7","0","0","33","0","4","0","0","0","2","0","0","0","0","0","","","","","",""
"区南部","0","0","6","3","38","6","27","1","6","0","2","36","0","19","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","0","3","11","27","7","5","4","8","0","0","43","1","6","0","0","0","0","0","2","0","0","0","","","","","",""
"区西部","0","0","6","13","48","10","10","9","3","1","0","37","0","14","2","0","0","1","0","0","0","0","0","","","","","",""
"区西北部","0","0","5","7","20","3","9","9","9","0","0","76","0","12","2","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","1","5","13","4","8","3","1","0","0","45","0","8","0","0","0","2","0","0","0","0","0","","","","","",""
"区東部","2","0","1","11","12","8","10","1","3","0","0","79","0","15","0","1","0","1","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","5","3","1","35","0","5","0","0","11","1","4","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","8","11","24","9","25","2","2","0","0","51","0","4","4","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","3","1","5","1","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","1","8","11","6","4","1","3","0","0","18","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","5","5","10","9","2","3","4","0","0","74","0","5","0","0","0","3","0","0","0","0","0","","","","","",""
"島しょ","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","2","53","89","234","68","140","34","51","1","2","505","2","98","9","1","0","10","0","2","0","0","0","","","","","",""
