"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","1","2","1607","5","1","2","24","0","6","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","8","*","7","8","1","142","1","25","0","21","19","0","4","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1"
"1歳","2","14","8294","25","44","25","212","2","51","8","44","72","0","10","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","1","5","*","9","22","43","167","5","12","21","16","37","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","2","2","*","4","10","72","138","13","8","22","7","24","2","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"4歳","3","2","*","1","9","79","107","11","10","28","3","13","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","7","2","4524","2","10","92","111","20","9","34","3","18","2","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","3","9","*","0","9","97","124","13","1","12","0","7","2","3","0","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"7歳","6","1","*","1","2","79","106","19","3","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","7","5","*","0","8","75","79","19","3","11","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","5","4","*","0","2","48","68","21","1","11","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","25","41","2450","1","6","85","178","49","1","10","0","6","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","7","47","848","0","0","7","30","1","0","0","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","3","84","829","0","5","36","97","1","1","1","0","2","1","1","0","0","7","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"30〜39歳","8","97","997","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"40〜49歳","9","81","963","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"50〜59歳","12","110","836","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"60〜69歳","2","80","643","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"70〜79歳","0","58","446","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5"
"80歳以上","1","38","269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","18","0","0","0","0","0","1","0","0","0","18"
"合計","104","690","22706","55","136","741","1583","175","131","163","95","208","19","24","2","0","28","0","1","11","1","0","2","40","0","0","0","0","0","2","0","0","1","39"
