"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","12","0","0","0","2","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","1","4","6","5","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","2","20","3","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","0","0","10","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","0","0","0","4","13","2","0","0","1","0","0","5","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","2","7","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","0","4","21","3","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","1","25","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","5","3","2","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","2","0","2","12","34","8","3","1","2","0","0","1","0","9","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","1","3","21","9","2","5","5","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","1","3","6","3","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","6","13","3","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","3","8","33","7","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","1","0","1","2","9","4","0","8","4","0","0","2","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","1","1","8","0","1","5","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","0","0","1","0","16","1","0","2","1","0","0","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","0","4","21","2","1","1","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","0","1","11","2","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","1","7","8","1","3","6","0","0","2","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","8","0","2","15","18","2","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","0","0","0","0","7","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","1","0","0","","","","","",""
"町田市","0","0","0","11","17","7","0","0","0","0","0","1","0","2","0","0","0","2","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","2","19","3","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","0","10","4","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","2","0","2","1","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","0","4","24","4","0","2","7","0","0","2","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","1","0","1","5","16","6","2","3","6","0","0","2","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","26","1","20","104","400","88","12","43","52","1","1","19","2","61","2","0","0","4","0","0","1","0","0","","","","","",""
