"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","59","0","0","2","9","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","4","3","0","2","2","0"
"中央区","170","0","3","9","53","0","1","11","3","0","2","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","199","0","2","29","31","2","2","6","2","0","0","0","0","0","0","0","0","0","0","0","6","9","6","0","1","1","0"
"新宿区","238","6","2","10","48","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","7","12","8","1","2","2","0"
"文京","118","2","0","7","45","1","0","5","3","0","0","0","0","0","0","0","0","0","0","0","4","7","4","1","1","1","0"
"台東","100","0","0","15","40","2","2","4","1","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","137","1","0","3","21","0","0","0","2","0","0","1","0","0","1","0","0","0","0","1","9","8","5","1","1","1","0"
"江東区","338","2","0","19","106","4","0","7","3","0","1","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","156","2","2","12","60","0","1","6","5","0","0","0","0","0","0","0","0","0","0","0","0","11","8","1","0","0","0"
"目黒区","114","0","0","14","39","1","2","5","1","0","1","0","0","0","0","0","0","0","0","0","0","7","5","1","0","0","0"
"大田区","420","2","5","39","130","2","2","11","8","2","0","0","1","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","701","1","7","31","91","11","0","10","5","0","1","5","0","0","0","0","0","0","0","4","18","25","16","2","2","2","0"
"渋谷区","112","0","1","1","39","1","2","0","1","0","0","0","0","0","1","0","0","0","0","0","4","7","4","1","1","1","0"
"中野区","285","0","0","29","40","1","1","12","3","1","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","334","1","4","10","84","5","0","1","2","0","0","0","0","0","0","0","0","0","0","1","12","17","11","1","2","2","0"
"池袋","112","2","2","4","7","0","1","2","0","0","0","0","0","0","1","0","0","0","0","1","0","7","4","1","1","1","0"
"北区","274","0","1","18","35","2","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","181","3","0","17","27","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","339","0","0","7","59","5","2","12","2","1","1","0","0","0","0","0","0","0","0","0","3","16","10","2","1","1","0"
"練馬区","454","3","3","54","118","6","1","6","2","0","0","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","480","4","4","24","78","11","0","9","2","0","2","0","1","0","3","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","355","1","0","9","47","4","7","10","3","1","1","0","0","0","0","0","0","0","0","0","11","13","8","1","1","1","0"
"江戸川","494","1","1","33","75","1","0","14","1","0","0","0","0","0","0","0","0","0","0","0","0","18","11","2","0","0","0"
"八王子市","639","2","0","22","91","7","0","16","0","1","0","2","0","0","3","0","0","0","0","0","3","18","11","2","1","1","0"
"町田市","504","1","1","23","67","11","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","369","0","1","8","27","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","393","0","0","12","40","3","2","4","3","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","676","1","1","35","82","2","3","9","2","0","0","0","0","0","0","0","0","0","0","0","2","21","14","2","1","1","0"
"多摩府中","947","3","2","45","151","7","8","31","5","0","2","1","0","0","0","1","0","2","2","1","21","33","21","3","3","3","0"
"多摩小平","692","3","3","39","79","7","0","16","6","0","2","1","1","0","0","0","0","0","0","0","18","22","14","2","2","2","0"
"島しょ","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","10421","41","45","580","1819","107","37","224","76","6","13","10","3","0","9","1","0","2","2","8","121","414","261","38","25","25","0"
