"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","7","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","10","0","0","5","2","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"みなと","40","0","1","2","25","2","0","0","4","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","39","0","0","9","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","15","0","1","2","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","4","0","0","6","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","7","1","0","2","14","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"江東区","51","0","0","12","25","1","0","0","1","0","0","2","0","0","0","2","0","0","0","0","","","","","",""
"品川区","55","0","1","6","27","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","16","0","1","1","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","59","0","5","7","38","9","0","2","4","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"世田谷","96","0","0","4","27","9","0","1","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","28","0","0","0","16","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","50","0","0","0","38","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","97","0","0","5","31","6","0","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"池袋","30","0","0","1","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","30","0","0","1","12","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","24","0","0","5","11","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"板橋区","61","0","0","0","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","55","0","0","3","19","2","0","0","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","28","0","0","0","22","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","40","0","0","9","10","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","35","0","6","29","35","0","0","2","3","0","0","7","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","153","0","0","21","35","4","0","0","3","2","0","10","0","0","0","0","0","0","0","0","","","","","",""
"町田市","81","0","0","23","29","10","0","0","0","0","0","4","2","0","0","0","0","0","0","0","","","","","",""
"西多摩","139","0","0","0","9","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","94","0","0","6","5","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","60","0","0","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","85","0","1","7","12","1","0","0","2","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"多摩小平","156","0","0","14","35","3","0","0","2","0","0","2","2","0","0","1","0","0","0","0","","","","","",""
"島しょ","4","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1649","1","17","180","536","88","1","10","32","2","0","37","6","0","0","5","0","0","1","1","","","","","",""
