"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","20","0","0","17","0","25","0","0","5","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","49","7","0","80","2","458","1","28","90","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","0","86","30","15","147","7","1587","5","42","289","0","8","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2歳","4","31","24","25","93","5","885","11","20","210","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","4","14","17","53","117","10","355","11","6","136","2","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","3","3","15","56","106","11","230","16","2","102","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","1","6","11","64","86","7","165","11","0","74","2","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","4","0","2","65","68","10","80","12","0","40","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","4","0","3","48","56","10","43","7","1","20","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","2","0","0","54","41","9","28","7","0","20","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","4","0","0","28","44","11","17","3","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","2","0","0","38","104","8","25","1","0","16","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","5","20","0","3","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","4","0","1","30","95","1","81","2","0","12","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","1","0","0","0","0","0","1","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","36","209","110","481","1074","91","3982","87","99","1025","27","26","2","0","9","0","2","4","1","1","1","0","0","0","0","0","1","0"
