"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","3","17","35","10","68","3","5","1","16","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","1","1","17","24","71","13","18","2","10","0","10","2","1","1","0","2","0","0","0","0","0","","","","","",""
"区西南部","1","3","10","17","42","15","31","0","5","0","9","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区西部","3","1","11","18","38","9","33","0","9","0","8","5","3","0","0","0","0","0","2","0","0","","","","","",""
"区西北部","7","0","17","29","45","18","53","2","19","0","14","8","1","0","0","2","0","0","0","0","0","","","","","",""
"区東北部","6","5","14","26","84","17","57","4","11","0","18","9","2","0","1","1","0","0","1","0","0","","","","","",""
"区東部","2","3","12","30","89","12","18","2","12","0","11","4","3","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","15","12","5","8","1","3","0","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","2","13","66","114","26","105","5","23","0","42","5","4","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","18","35","3","41","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","1","7","24","36","18","56","0","11","0","11","0","3","1","0","1","0","0","2","0","0","","","","","",""
"北多摩北部","0","1","29","22","29","12","79","0","7","0","15","0","2","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","22","18","136","306","630","158","567","19","117","1","158","38","20","2","1","8","0","0","5","0","0","","","","","",""
