"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","6","0","0","4","0","1","0","1","0","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","7","1","0","44","0","8","0","35","0","67","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","9","12","13","58","5","46","1","41","0","241","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","1","7","10","41","14","29","3","9","0","198","2","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","0","2","8","21","51","11","27","4","3","0","160","5","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"4歳","0","0","11","21","42","16","17","5","1","0","136","1","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"5歳","1","0","11","31","36","6","14","2","1","0","65","9","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","10","21","32","4","10","1","0","0","56","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","2","16","22","5","4","1","0","0","29","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","9","20","1","4","1","1","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","2","6","13","0","4","1","0","0","12","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","3","18","29","2","0","1","0","0","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","8","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","2","19","62","2","5","0","0","3","14","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","4","25","70","185","462","67","169","20","92","3","1019","38","18","1","0","12","1","3","7","0","0","0","0","0","0","0","0","0"
