"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","3","0","0","1","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","1","0","1","3","4","1","0","0","3","0","0","0","0","0","0","1","0","0","0","0","4","3","1","0","0","0"
"みなと","3","7","3","6","9","5","0","0","3","2","2","7","0","0","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","0","0","0","7","7","6","2","2","1","0","0","1","0","0","0","0","0","0","0","0","9","6","2","2","2","0"
"文京","0","0","0","2","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","1","1","0"
"台東","0","0","0","2","14","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","0","0","4","1","4","1","1","0","1","0","0","4","1","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","0","0","0","4","51","4","0","1","7","0","1","3","1","0","0","0","0","0","0","0","9","4","1","0","0","0"
"品川区","0","0","1","4","33","1","3","0","2","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","0","0","0","1","4","1","5","1","0","0","0","0","1","0","0","0","0","0","0","0","6","3","1","0","0","0"
"大田区","2","5","7","7","42","3","11","1","6","0","2","5","1","0","0","3","0","0","0","0","16","9","2","1","1","0"
"世田谷","2","0","0","2","27","2","7","2","4","0","0","0","0","0","0","2","0","0","0","0","16","8","2","1","2","0"
"渋谷区","1","0","0","0","10","0","5","1","1","0","1","0","0","0","0","1","0","0","0","0","6","4","1","1","1","0"
"中野区","1","0","0","10","19","5","5","1","5","0","0","1","1","0","0","0","0","0","0","0","9","6","1","1","1","0"
"杉並","2","0","0","1","20","6","3","1","2","0","0","3","0","0","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","0","0","0","1","4","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"北区","0","0","0","0","13","4","2","3","3","0","0","2","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"荒川区","1","0","1","0","10","1","1","2","4","0","2","0","0","0","0","2","0","0","0","0","4","2","1","0","0","0"
"板橋区","0","0","0","0","24","2","0","4","1","1","0","1","1","0","0","1","0","0","0","0","12","6","2","1","1","0"
"練馬区","0","0","1","8","5","4","3","1","3","0","1","1","1","0","0","1","0","0","0","0","13","6","2","0","0","0"
"足立","2","0","1","21","18","5","2","1","1","0","1","1","1","0","0","0","0","0","0","0","12","5","2","0","0","0"
"葛飾区","0","0","0","7","2","15","4","2","0","0","0","5","0","0","0","0","0","0","5","0","9","4","1","1","1","0"
"江戸川","0","1","1","10","23","2","4","1","7","2","3","1","0","0","0","4","0","0","0","0","12","5","2","0","0","0"
"八王子市","0","5","1","33","34","5","6","2","10","1","2","8","1","0","0","0","0","0","0","0","10","4","2","1","1","0"
"町田市","7","0","0","14","49","12","2","1","7","0","0","2","3","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","0","0","2","0","18","0","7","3","0","0","0","2","0","0","1","1","0","0","0","0","9","5","1","1","1","0"
"南多摩","1","0","1","2","9","0","2","0","3","1","3","4","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","1","0","0","0","14","1","1","2","3","0","0","2","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"多摩府中","2","1","0","5","14","2","9","2","11","0","0","7","0","0","0","0","0","1","0","0","20","9","3","2","3","0"
"多摩小平","1","3","3","9","29","6","2","2","3","0","1","5","1","0","0","1","0","0","0","0","14","6","2","2","2","0"
"島しょ","0","0","0","0","0","3","0","0","0","0","0","8","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","27","25","27","160","513","104","90","36","96","7","20","74","13","0","1","17","0","1","5","0","286","148","39","23","25","0"
