"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","11","4","1"
"1〜4歳","0","0","0","0","0","0","6","14","0"
"5〜9歳","0","0","0","0","0","0","4","1","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","23","3","4","6","2","0","0","0","0"
"20〜24歳","50","4","6","24","8","0","2","0","0"
"25〜29歳","44","10","6","24","5","2","1","0","0"
"30〜34歳","23","13","5","16","4","1","1","0","0"
"35〜39歳","18","8","4","9","3","0","3","0","0"
"40〜44歳","9","6","5","3","5","1","5","0","1"
"45〜49歳","4","3","1","1","1","0","2","1","0"
"50〜54歳","3","3","0","0","0","0","8","1","1"
"55〜59歳","1","4","1","1","0","0","11","3","1"
"60〜64歳","1","1","0","1","1","0","10","4","0"
"65〜69歳","1","2","0","0","0","0","23","3","1"
"70歳以上","0","2","0","0","0","0","81","12","2"
"合計","177","59","32","85","29","4","169","43","7"
