"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","18","0","0","10","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","6","31","6","0","81","6","0","1","16","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","17","24","12","6","212","9","2","0","16","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","22","9","13","13","120","9","2","1","1","0","0","5","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"3歳","20","2","7","24","87","17","0","4","0","0","0","5","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","18","0","5","30","69","28","0","11","1","0","0","14","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0"
"5歳","23","0","2","31","67","17","0","9","1","0","0","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","20","0","0","29","48","11","0","5","0","0","0","12","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","12","0","0","35","40","18","0","6","0","0","0","13","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"8歳","9","1","1","18","47","7","0","8","0","1","0","10","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","8","0","3","21","39","11","0","2","1","0","0","14","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","33","0","4","39","99","8","0","3","0","0","0","12","0","0","0","1","0","0","7","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","16","0","0","5","37","1","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","36","0","0","11","96","2","1","0","0","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","357","85","53","262","1052","145","5","50","38","1","1","107","6","4","0","14","0","0","24","0","0","2","0","0","0","0","0","2","0"
