"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","15","0","0","10","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","2","20","0","4","69","13","2","0","39","0","0","0","1","1","0","0","0","0","0","0"
"1歳","7","26","11","12","202","34","0","4","32","0","1","5","3","1","1","0","1","0","2","0"
"2歳","5","8","3","16","136","41","1","2","6","0","2","9","0","1","1","1","0","0","2","0"
"3歳","3","4","2","26","133","46","0","6","0","0","1","10","0","0","0","0","0","0","2","0"
"4歳","8","3","2","40","150","46","2","4","1","0","0","26","0","0","0","0","0","0","0","0"
"5歳","19","0","3","36","128","42","2","3","0","0","2","16","1","0","0","0","0","0","0","0"
"6歳","16","1","2","39","130","31","0","9","1","0","0","18","0","0","0","0","0","0","0","0"
"7歳","13","0","1","28","94","8","0","4","1","0","0","4","0","0","0","0","0","0","0","0"
"8歳","9","0","0","24","80","3","1","4","0","0","0","12","0","0","0","1","0","0","0","0"
"9歳","7","0","0","22","72","1","0","1","0","0","0","4","1","0","0","0","0","0","0","0"
"10〜14歳","29","0","0","26","156","5","0","1","0","0","0","2","0","0","0","0","0","0","2","0"
"15〜19歳","9","0","0","2","28","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"20〜29歳","12","0","0","11","239","0","0","0","0","1","1","1","0","0","1","4","0","0","0","0"
"30〜39歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","179","77","24","286","1627","271","8","38","82","1","7","108","7","3","5","10","1","2","8","0"
