"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","3","52","1","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","6","4","77","1","0","1","2","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","17","18","227","1","2","7","5","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"新宿区","10","12","152","5","0","5","11","0","1","0","1","1","0","1","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"文京","21","17","310","0","0","3","13","1","0","0","1","4","0","0","0","0","0","0","0","0","0","0","1","1","","","","","","",""
"台東","8","10","219","1","0","6","41","0","0","0","2","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","28","24","89","2","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","39","15","422","3","0","5","33","1","1","0","1","4","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"品川区","7","15","181","2","1","1","20","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","4","6","163","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","25","24","402","4","1","17","36","5","2","3","1","2","0","2","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"世田谷","47","32","547","10","1","4","15","0","1","0","1","6","0","0","0","0","2","0","0","1","0","0","0","0","","","","","","",""
"渋谷区","11","11","133","3","0","2","6","0","1","1","0","2","0","0","0","0","2","0","0","0","0","0","3","2","","","","","","",""
"中野区","45","21","484","2","0","6","10","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","34","32","351","6","0","2","14","3","1","2","2","1","0","0","0","0","1","0","0","1","0","0","1","1","","","","","","",""
"池袋","27","11","280","4","0","5","4","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","12","16","272","2","1","5","16","0","2","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","8","14","261","9","0","1","8","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","18","27","353","2","0","4","11","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"練馬区","31","34","467","7","1","14","23","2","3","1","1","5","1","1","0","0","3","0","0","0","0","0","0","0","","","","","","",""
"足立","39","47","650","15","4","5","23","0","1","1","2","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","8","16","277","1","0","16","11","0","0","0","1","5","0","1","0","0","0","0","0","0","0","0","1","3","","","","","","",""
"江戸川","24","34","552","4","2","9","7","0","0","0","1","6","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"八王子市","10","45","978","6","2","27","29","2","7","7","0","5","0","1","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"町田市","38","19","888","8","1","21","61","3","1","4","6","8","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","4","22","154","0","0","5","6","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"南多摩","27","27","369","1","0","9","10","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","24","38","433","4","0","20","18","5","0","2","1","9","0","0","0","0","3","0","1","0","0","0","0","3","","","","","","",""
"多摩府中","63","60","1146","8","2","29","52","1","4","4","4","11","0","1","0","0","0","0","0","3","0","0","0","4","","","","","","",""
"多摩小平","30","42","854","8","2","18","49","4","14","1","5","14","1","4","0","0","2","0","0","1","0","0","0","10","","","","","","",""
"島しょ","1","1","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","667","697","11770","124","20","247","543","34","43","33","39","98","6","13","1","0","18","0","1","6","0","0","6","29","","","","","","",""
