"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","58","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","2","0"
"中央区","87","0","0","4","4","3","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","136","0","9","15","48","9","0","5","2","0","0","0","0","2","2","0","0","2","0","0","0","0","0","8","6","1","1","1","0"
"新宿区","202","0","0","4","18","3","0","0","1","1","0","0","0","0","2","0","0","2","0","0","0","0","0","9","6","2","2","2","0"
"文京","90","0","0","3","4","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","1","1","0"
"台東","130","0","2","6","26","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","128","0","0","7","7","8","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","0","1","1","0"
"江東区","207","0","0","6","44","3","0","2","4","0","0","0","0","1","0","0","0","1","0","0","0","0","0","8","3","1","0","0","0"
"品川区","121","0","1","14","64","3","0","3","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","10","6","0","0","0","0"
"目黒区","61","0","0","1","9","6","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","0","0","0","0"
"大田区","435","1","5","28","54","22","1","4","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","16","9","1","1","1","0"
"世田谷","394","0","1","13","61","14","0","4","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","16","8","0","2","2","0"
"渋谷区","91","1","0","3","15","24","0","4","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","6","4","1","2","1","0"
"中野区","164","0","0","5","37","4","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"杉並","314","0","0","10","47","5","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","6","0","1","1","0"
"池袋","84","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","5","1","1","1","0"
"北区","217","0","0","0","38","6","0","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","4","0","0","0","0"
"荒川区","150","0","1","4","19","5","0","1","2","0","0","0","0","0","1","0","0","2","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","160","0","0","1","18","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","6","0","1","1","0"
"練馬区","242","0","1","19","34","2","0","5","5","0","0","0","0","2","0","0","0","0","0","0","0","0","0","12","5","0","0","0","0"
"足立","244","0","0","1","12","3","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","11","4","0","0","0","0"
"葛飾区","274","0","0","13","26","16","0","2","5","0","0","0","0","3","0","0","0","0","0","0","0","0","0","9","4","0","0","1","0"
"江戸川","427","0","3","8","25","4","0","1","1","0","0","0","0","5","0","1","0","0","0","0","0","0","0","11","4","0","0","0","0"
"八王子市","222","0","1","16","11","7","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","8","2","1","1","1","0"
"町田市","183","0","0","18","37","22","0","1","3","0","0","0","0","2","1","0","0","0","0","0","0","0","0","7","2","1","0","0","0"
"西多摩","286","0","1","3","27","10","7","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","9","5","0","1","1","0"
"南多摩","187","1","0","42","21","2","0","4","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","8","3","0","0","0","0"
"多摩立川","245","0","0","1","19","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","13","6","1","1","1","0"
"多摩府中","425","1","0","10","40","14","1","2","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","21","10","1","2","3","0"
"多摩小平","413","3","5","28","84","7","0","2","3","0","0","1","1","1","1","0","0","1","0","0","0","0","0","14","6","1","2","2","0"
"島しょ","9","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","6386","7","30","286","850","216","11","59","65","1","0","2","2","37","8","1","0","10","0","0","0","0","0","281","142","14","24","25","0"
