"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","32","28","14","24","0","0","18","8","0","",""
"区南部","1","1","0","2","0","0","4","1","0","",""
"区西南部","6","4","2","2","0","0","3","0","0","",""
"区西部","38","16","30","39","0","3","26","3","1","",""
"区西北部","13","4","9","12","0","3","3","8","0","",""
"区東北部","5","0","0","4","0","0","2","4","0","",""
"区東部","13","6","8","6","0","1","0","4","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","2","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","1","0","0","8","12","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","111","59","63","90","0","7","64","40","1","",""
