"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","1","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"中央区","5","0","0","0","3","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"みなと","18","1","2","0","5","0","4","1","4","1","4","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","26","0","0","2","4","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","11","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","4","4","0","1","10","0","4","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","5","0","0","0","2","0","4","0","1","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"江東区","18","0","0","0","26","0","4","0","5","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"品川区","13","0","0","0","8","0","5","0","2","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","12","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","25","2","0","1","14","1","10","0","1","0","1","1","1","0","0","0","0","0","0","0","","","","","",""
"世田谷","36","0","1","0","11","0","1","0","4","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","8","0","0","2","3","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","31","0","0","3","9","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","24","0","0","0","18","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","8","0","0","0","5","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","15","0","0","0","1","0","4","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","6","3","0","0","4","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","15","0","0","1","8","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","21","0","0","1","2","0","8","0","6","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","6","0","0","1","8","1","3","0","2","0","0","0","1","0","1","0","0","0","0","0","","","","","",""
"葛飾区","16","0","0","2","4","5","4","0","2","0","0","0","3","0","0","0","0","0","0","0","","","","","",""
"江戸川","33","0","0","0","7","2","3","1","0","0","8","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","20","0","1","6","16","2","2","0","9","0","6","4","1","0","0","0","0","0","0","0","","","","","",""
"町田市","22","0","0","8","4","2","1","2","4","0","14","6","2","0","0","0","0","0","0","0","","","","","",""
"西多摩","5","0","0","0","4","2","0","0","0","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","8","0","0","0","5","1","1","1","1","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","19","0","0","0","2","0","0","0","0","0","1","3","0","0","0","1","0","0","0","0","","","","","",""
"多摩府中","31","0","0","0","1","1","3","1","2","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","18","1","0","2","6","0","1","1","3","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","481","12","4","30","193","18","74","12","52","1","70","29","9","0","1","2","0","0","0","0","","","","","",""
