"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","2","0"
"1〜4歳","0","0","0","0","0","0","5","11","0"
"5〜9歳","0","0","0","0","0","0","3","4","0"
"10〜14歳","0","0","0","0","0","0","2","1","0"
"15〜19歳","12","0","1","2","0","0","0","0","0"
"20〜24歳","40","14","8","15","1","1","0","0","0"
"25〜29歳","39","15","14","20","2","1","1","0","0"
"30〜34歳","25","13","10","14","0","0","0","1","0"
"35〜39歳","15","12","9","6","1","0","1","0","0"
"40〜44歳","16","7","7","11","1","1","2","1","0"
"45〜49歳","10","10","4","5","0","0","0","0","0"
"50〜54歳","3","1","3","1","1","0","2","0","0"
"55〜59歳","4","4","1","5","0","0","4","1","0"
"60〜64歳","4","1","1","1","2","1","4","3","0"
"65〜69歳","0","0","2","0","0","1","18","2","0"
"70歳以上","0","0","2","0","0","0","56","21","3"
"合計","168","77","62","80","8","5","102","47","3"
