"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","34","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","4","11","0","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","33","4","1","5","9","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","2","51","2","3","1","6","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"文京","4","41","0","1","3","4","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","10","33","0","1","2","7","1","6","0","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","9","100","3","0","1","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","16","61","1","1","5","9","0","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","5","24","0","1","1","4","0","3","0","0","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","33","2","4","1","8","0","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","28","90","5","2","4","12","0","1","0","1","7","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","4","141","7","12","7","20","0","1","1","0","17","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","5","17","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","5","82","0","1","8","9","1","2","0","1","2","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","7","52","4","2","3","19","2","2","0","0","3","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"池袋","4","69","0","1","1","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","6","94","2","0","13","15","2","6","0","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","44","8","3","2","11","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","12","104","4","0","5","6","1","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","8","93","1","3","4","19","1","1","0","0","10","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","8","109","2","1","1","26","1","2","0","1","5","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","5","75","0","0","0","9","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","10","103","3","9","7","5","0","3","0","5","9","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","3","74","2","1","11","33","0","2","0","2","9","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","2","60","2","0","3","11","0","1","0","1","2","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","4","43","2","0","0","2","1","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","5","66","1","0","2","8","1","1","0","2","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","10","93","3","0","10","6","1","4","0","3","11","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","9","181","3","1","21","25","3","5","0","3","15","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","12","97","1","6","10","30","0","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","36","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","203","2144","63","54","132","326","15","52","1","28","151","0","6","2","0","6","0","0","0","0","0","1","","","","","",""
