"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","81","6","11","15","99","7","1","0","2","0","0","2","0","4","0","0","0","1","1","0","0","0","0","","","","","",""
"区南部","60","13","4","11","187","5","2","3","6","0","0","2","0","2","2","0","0","1","0","0","0","0","0","","","","","",""
"区西南部","69","1","1","6","101","2","5","1","5","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","63","2","4","8","173","13","1","1","3","1","0","1","0","2","0","0","0","5","0","0","1","0","0","","","","","",""
"区西北部","92","1","3","11","104","7","2","1","3","1","0","2","0","2","1","0","0","1","0","0","0","0","0","","","","","",""
"区東北部","34","1","3","2","86","8","2","3","3","0","0","1","0","2","1","0","2","1","0","0","5","0","0","","","","","",""
"区東部","102","3","2","14","175","7","1","0","3","0","0","1","0","1","0","0","0","6","0","0","0","0","0","","","","","",""
"西多摩","1","2","1","9","62","3","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"南多摩","96","3","4","29","179","23","0","6","8","2","0","1","0","2","5","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","12","0","0","3","46","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","20","1","0","3","65","5","1","3","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","27","11","2","10","83","4","0","2","5","0","0","1","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","657","44","35","121","1362","88","17","21","46","5","0","11","0","18","9","0","2","18","1","0","6","0","0","","","","","",""
