"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","1","8","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","1","0","1","6","16","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","12","5","9","29","60","2","2","3","4","0","2","1","0","1","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","5","0","0","14","50","6","0","0","5","0","0","0","0","0","0","3","0","0","3","0","0","12","8","2","2","2","0"
"文京","3","0","0","9","20","3","0","0","3","0","0","1","0","0","0","1","0","0","0","0","0","7","4","1","1","1","0"
"台東","2","0","0","8","37","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","39","1","0","7","23","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","23","1","2","45","154","8","8","2","9","0","0","0","6","1","0","2","0","0","0","0","0","14","9","1","0","0","0"
"品川区","4","1","0","20","70","0","1","0","5","0","0","0","1","0","0","1","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","2","0","1","1","25","2","2","0","1","0","0","0","0","0","0","2","0","0","0","0","0","8","5","1","0","0","0"
"大田区","24","3","12","46","163","5","0","5","10","0","1","2","4","1","0","0","0","0","0","0","0","20","13","2","1","1","0"
"世田谷","26","5","3","44","176","9","1","2","12","0","0","1","2","0","0","0","1","0","0","0","0","25","16","2","2","2","0"
"渋谷区","4","0","0","5","11","5","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","1","1","0"
"中野区","8","3","0","7","66","2","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","11","0","7","20","93","0","0","0","7","0","0","1","0","0","0","0","0","0","0","0","0","16","10","1","1","1","0"
"池袋","7","2","2","4","34","5","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","4","0","2","9","45","6","1","0","2","0","0","1","0","0","0","1","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","13","0","1","34","53","1","0","3","7","0","0","0","1","0","0","1","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","13","0","1","13","39","8","0","0","6","0","0","0","1","0","0","0","0","0","0","0","0","15","9","2","1","1","0"
"練馬区","25","0","3","42","86","23","0","0","8","0","0","4","0","0","0","3","0","0","0","0","0","21","13","2","0","0","0"
"足立","10","2","1","23","129","8","0","3","9","0","0","4","0","0","0","2","0","0","0","0","0","19","12","2","0","0","0"
"葛飾区","3","0","1","16","84","7","1","3","7","0","0","4","0","0","0","0","0","0","6","0","0","13","8","1","1","1","0"
"江戸川","25","1","13","69","79","4","2","1","8","0","1","1","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","20","0","6","66","128","13","3","7","4","0","0","4","1","0","0","0","0","0","1","0","0","18","11","2","1","1","0"
"町田市","21","0","2","66","117","11","0","1","10","0","0","1","3","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","9","2","4","13","44","3","0","1","2","0","0","4","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","23","3","1","32","50","7","1","5","5","0","2","2","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","12","3","1","33","93","19","1","1","8","0","0","1","0","1","0","0","0","0","0","0","0","20","14","2","1","1","0"
"多摩府中","21","4","5","66","124","7","3","3","22","0","0","6","3","1","0","3","1","0","1","0","0","31","21","3","2","3","0"
"多摩小平","19","0","14","33","109","7","4","1","22","0","1","0","3","0","0","1","0","1","3","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","391","36","92","781","2186","176","33","47","192","0","7","38","25","5","0","20","2","1","14","0","0","412","261","39","24","25","0"
