"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","4","0"
"1〜4歳","0","0","0","0","0","0","9","8","0"
"5〜9歳","0","0","0","0","0","0","4","3","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","2","2","0","0","0","0","0"
"20〜24歳","15","0","3","12","0","0","0","0","0"
"25〜29歳","32","7","11","16","0","0","0","0","0"
"30〜34歳","19","9","11","27","0","5","3","1","0"
"35〜39歳","23","8","7","14","0","3","1","0","0"
"40〜44歳","9","9","6","5","0","0","0","0","0"
"45〜49歳","7","8","5","6","0","0","2","0","0"
"50〜54歳","3","7","2","5","0","0","2","0","0"
"55〜59歳","1","3","3","2","0","0","0","0","0"
"60〜64歳","0","1","0","1","0","0","7","1","0"
"65〜69歳","2","1","1","1","0","0","6","1","0"
"70歳以上","0","0","0","0","0","0","41","2","2"
"合計","113","53","51","91","0","8","78","20","2"
