"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","5","5","2","11","70","6","2","1","7","0","1","1","0","2","0","1","0","0","0","0","0","","","","","",""
"区南部","8","0","6","24","96","6","0","1","14","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","9","1","2","17","84","8","0","1","4","0","0","4","0","0","0","1","0","1","0","0","0","","","","","",""
"区西部","13","0","5","17","112","5","0","0","6","0","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","11","1","1","25","107","12","0","0","14","0","1","4","0","0","0","4","0","0","0","0","0","","","","","",""
"区東北部","10","0","1","17","127","13","0","0","6","0","0","1","1","1","0","1","0","0","4","1","0","","","","","",""
"区東部","29","3","3","34","105","7","1","2","11","1","0","4","3","0","0","1","0","1","0","0","0","","","","","",""
"西多摩","2","0","1","3","21","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","20","0","2","74","143","23","1","3","12","0","0","5","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","17","0","1","20","39","9","2","0","4","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","23","0","1","20","82","6","2","3","6","0","0","1","0","0","0","0","0","1","1","0","1","","","","","",""
"北多摩北部","22","2","9","11","49","10","0","0","5","0","0","0","1","1","0","3","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","169","12","34","273","1035","108","8","11","89","1","2","29","9","4","0","11","0","3","5","1","1","","","","","",""
