"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","10","9","1","9","0","0","11","9","1","",""
"区南部","0","1","1","0","0","0","1","0","1","",""
"区西南部","8","1","1","6","0","0","9","0","0","",""
"区西部","30","2","2","13","1","0","23","6","5","",""
"区西北部","29","5","7","11","0","0","4","0","0","",""
"区東北部","0","0","0","5","0","0","0","0","0","",""
"区東部","24","10","6","28","0","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","8","0","1","",""
"北多摩西部","3","2","1","15","0","1","0","0","0","",""
"北多摩南部","6","4","4","7","0","2","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","110","34","23","94","1","3","58","15","8","",""
