"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","5","3","0","0","0","6","0","5","1","1","0","0","0","0","0","0","0","1","3","0","0","0","3","","","","","",""
"中央区","0","2","0","0","0","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","12","8","0","0","3","9","0","5","2","1","2","0","0","0","0","0","0","0","0","0","0","1","5","","","","","",""
"新宿区","11","5","4","1","10","12","1","5","3","1","0","0","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"文京","3","3","0","0","4","5","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","9","1","1","2","1","15","0","7","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","6","2","0","0","6","2","0","5","1","0","0","0","0","0","0","0","0","0","8","0","0","0","0","","","","","",""
"江東区","34","2","3","1","13","17","1","16","11","2","2","1","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"品川区","12","4","0","0","4","14","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","5","0","1","0","5","3","1","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","11","10","0","5","10","28","0","22","9","0","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"世田谷","35","10","3","0","16","17","2","24","6","3","0","0","1","0","0","0","0","0","6","0","0","1","0","","","","","",""
"渋谷区","4","2","0","0","1","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"中野区","15","2","0","1","9","19","5","8","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","15","7","1","4","4","10","2","14","13","0","0","0","0","2","0","0","0","0","9","0","0","1","7","","","","","",""
"池袋","13","4","3","0","2","2","1","9","3","2","1","0","0","0","0","1","0","0","5","0","0","0","0","","","","","",""
"北区","23","4","1","0","10","11","2","12","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","11","2","1","0","6","12","0","15","15","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","17","4","2","0","11","13","0","6","9","1","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","",""
"練馬区","47","15","0","2","23","27","4","15","25","3","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","29","14","5","4","18","24","0","32","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","28","2","0","0","7","12","2","7","2","1","0","0","0","0","0","0","0","0","6","0","0","1","2","","","","","",""
"江戸川","19","10","1","2","13","10","0","20","11","1","2","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"八王子市","31","13","2","0","11","29","2","32","15","1","0","0","1","0","0","0","0","0","0","0","0","1","3","","","","","",""
"町田市","7","3","0","0","8","19","0","15","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","10","7","1","0","4","3","1","10","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","","","","","",""
"南多摩","21","8","0","0","5","4","0","16","6","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","20","8","1","0","14","10","2","19","15","0","0","1","1","1","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","39","16","1","3","26","56","3","56","26","3","0","0","1","0","0","0","0","0","5","0","0","0","4","","","","","",""
"多摩小平","35","17","2","1","49","37","3","49","15","3","0","1","0","0","0","0","0","1","5","0","0","0","3","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","527","188","33","26","293","438","33","449","223","35","11","3","5","4","0","7","0","2","55","0","0","6","32","","","","","",""
