"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","10","4","5","14","0","0","0","0","0","2","2"
"中央区","9","2","0","2","2","1","0","0","0","3","0"
"みなと","15","5","2","4","2","0","16","0","0","2","1"
"新宿区","22","24","31","18","0","1","49","8","1","6","2"
"文京","3","1","1","2","0","0","1","2","0","1","1"
"台東","18","2","3","6","1","1","0","0","0","3","0"
"墨田区","4","1","5","4","0","1","2","12","0","2","1"
"江東区","14","4","5","4","1","2","0","0","0","2","0"
"品川区","1","2","0","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","5","0","0","1","0","0","5","0","0","2","1"
"世田谷","0","0","0","0","0","0","9","0","1","0","2"
"渋谷区","18","9","6","4","0","1","2","0","0","5","1"
"中野区","5","2","1","7","0","0","0","0","0","2","1"
"杉並","5","1","0","3","0","0","15","1","0","2","1"
"池袋","22","11","9","8","1","0","12","4","0","3","1"
"北区","0","0","0","1","0","0","0","0","0","1","0"
"荒川区","1","1","0","0","0","0","0","0","0","1","0"
"板橋区","8","1","1","2","2","1","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","3","2","1","1","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","7","11","0","0","1"
"江戸川","11","5","0","2","1","0","0","0","0","2","0"
"八王子市","14","2","1","0","3","0","2","0","0","4","1"
"町田市","1","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","15","3","2","1","0","0","0","0","0","2","1"
"多摩府中","4","0","0","1","0","0","10","0","0","3","2"
"多摩小平","0","0","0","0","0","0","13","12","0","1","2"
"島しょ","0","0","0","0","0","0","2","1","0","0","1"
"合計","208","82","73","85","13","8","145","51","2","55","24"
