"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","3","37","0","0","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","11","45","4","0","83","2","2","0","22","0","1","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","58","75","16","7","319","8","20","9","39","0","2","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","69","61","7","17","169","8","9","9","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","76","13","15","24","142","20","8","12","1","0","1","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","102","13","18","42","142","30","4","19","0","0","2","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","125","3","14","61","126","30","9","18","1","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","138","1","5","48","95","27","8","15","1","0","0","8","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"7歳","172","0","2","56","95","8","3","15","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","153","0","2","38","79","5","1","7","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","129","0","1","30","80","6","2","4","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","635","0","1","62","176","9","0","7","0","0","0","10","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","106","0","0","5","23","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","82","0","1","8","135","1","1","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","111","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"合計","2141","248","86","398","1672","154","68","116","69","0","9","40","8","2","1","16","0","1","4","0","0","5","1","0","0","0","0","4","0"
