"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","5","1","6","7","0","1","0","0","0","2","1"
"中央区","11","1","0","1","0","0","0","0","0","3","0"
"みなと","16","25","6","7","0","1","7","11","0","2","1"
"新宿区","37","18","37","23","0","4","14","1","0","7","2"
"文京","3","1","0","3","0","0","7","0","0","1","1"
"台東","3","2","0","0","0","0","0","0","0","2","0"
"墨田区","4","3","3","0","0","0","1","0","0","2","1"
"江東区","16","9","2","9","0","0","0","0","0","2","0"
"品川区","1","1","0","3","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","5","0","0","1","0","0","1","0","0","2","1"
"世田谷","0","0","0","0","0","0","6","0","1","0","2"
"渋谷区","11","10","6","3","1","0","1","0","0","5","1"
"中野区","6","0","1","4","1","1","0","0","0","2","1"
"杉並","1","0","0","1","1","0","20","2","0","2","1"
"池袋","27","6","6","12","0","2","10","5","0","3","1"
"北区","1","0","1","0","0","0","0","0","0","1","0"
"荒川区","1","2","0","1","0","0","0","0","0","1","0"
"板橋区","8","0","0","1","1","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","7","0","0","1","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","6","2","0","0","1"
"江戸川","17","1","1","3","3","0","0","0","0","2","0"
"八王子市","7","2","1","0","3","0","1","0","0","4","1"
"町田市","1","1","0","0","2","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","20","5","0","0","0","0","0","0","0","2","1"
"多摩府中","1","0","0","0","0","0","19","0","0","3","2"
"多摩小平","0","2","0","0","1","0","11","13","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","209","90","70","80","13","9","104","34","1","55","23"
