"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","25","7","4","8","5","0","2","1","0","",""
"区南部","3","0","0","0","0","0","0","0","0","",""
"区西南部","1","1","0","0","0","0","3","0","0","",""
"区西部","15","8","2","0","1","0","18","7","0","",""
"区西北部","10","5","2","2","1","0","1","0","0","",""
"区東北部","1","1","0","0","0","0","2","0","0","",""
"区東部","10","0","1","0","0","0","0","2","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","11","1","0","0","5","0","0","0","0","",""
"北多摩西部","15","3","0","0","1","0","0","0","0","",""
"北多摩南部","3","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","4","4","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","94","26","9","10","13","0","30","14","0","",""
