"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","51","3","2","18","89","12","0","0","5","0","1","2","0","0","0","2","0","0","0","0","","","","","",""
"区南部","76","0","4","15","106","11","0","2","10","0","0","1","2","0","0","0","0","0","0","0","","","","","",""
"区西南部","86","0","0","7","76","4","0","2","0","0","0","4","0","0","0","1","0","0","0","0","","","","","",""
"区西部","141","2","1","10","85","9","2","0","3","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"区西北部","113","0","0","10","67","9","0","0","6","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","101","0","1","18","56","6","0","3","2","0","1","2","0","0","1","0","0","0","2","0","","","","","",""
"区東部","113","1","0","30","80","3","2","1","4","0","1","4","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","65","1","1","5","32","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","172","1","2","65","120","17","3","5","12","1","0","3","3","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","50","0","0","0","10","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","108","0","0","6","29","5","0","0","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","116","1","2","14","56","7","0","0","3","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"島しょ","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1197","10","13","199","806","89","7","13","53","1","3","20","5","0","1","6","0","0","3","0","","","","","",""
