"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","11","4","1","13","67","2","1","5","2","0","1","0","0","0","0","0","0","0","1","0","1","","","","","",""
"区南部","16","5","2","15","71","3","1","8","7","0","1","3","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","28","4","2","11","78","6","1","7","3","0","1","2","0","0","1","0","0","0","0","2","1","","","","","",""
"区西部","14","3","2","23","66","4","0","11","4","0","0","1","1","0","0","0","0","0","0","0","2","","","","","",""
"区西北部","16","2","4","22","66","9","0","5","6","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","16","3","1","17","82","2","3","9","5","1","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"区東部","11","1","1","28","74","2","3","2","6","1","1","0","0","0","1","0","0","0","0","3","0","","","","","",""
"西多摩","4","1","0","2","18","0","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","12","7","4","27","103","3","1","5","4","0","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","8","0","0","11","31","2","0","1","7","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","23","3","3","21","59","16","1","6","5","1","1","1","0","0","0","1","0","1","1","0","1","","","","","",""
"北多摩北部","11","2","5","19","46","4","0","4","2","0","3","0","0","0","0","0","0","2","0","0","0","","","","","",""
"島しょ","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","173","35","25","209","761","53","11","65","53","3","13","9","1","0","5","1","0","3","2","6","6","","","","","",""
