"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","2","6","1","1","0","1","0","12","0","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","0","0","5","1","7","2","2","0","3","0","23","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","1","0","12","7","0","1","0","2","0","16","1","0","0","0","0","0","0","1","0","0","","","","","",""
"文京","0","0","1","0","2","0","0","0","0","0","8","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","0","0","0","2","8","0","8","3","3","0","13","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","5","7","3","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","5","6","35","10","8","2","5","0","67","2","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","4","7","12","0","4","0","1","0","21","0","0","0","0","1","0","0","0","0","0","","","","","",""
"目黒区","0","0","1","0","9","1","1","1","0","0","6","0","1","0","0","1","0","0","0","0","0","","","","","",""
"大田区","0","1","17","15","54","3","4","1","14","2","43","7","8","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","3","2","25","41","15","27","2","4","0","33","1","6","0","0","0","0","1","0","0","0","","","","","",""
"渋谷区","0","0","2","1","9","0","4","0","2","0","7","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","5","17","2","0","0","1","0","40","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","1","4","25","8","0","0","4","0","11","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","1","3","1","2","0","0","0","4","1","0","0","0","1","0","0","0","0","0","","","","","",""
"北区","0","0","0","1","20","2","5","0","4","0","23","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","11","0","3","1","12","4","14","1","7","0","22","0","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","0","0","3","2","13","4","1","0","1","0","15","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","2","8","16","6","3","0","3","0","83","2","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","0","6","13","34","4","5","0","7","0","50","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","3","23","2","5","0","3","0","46","0","0","0","0","0","0","0","5","0","0","","","","","",""
"江戸川","0","0","10","34","50","5","3","1","1","0","63","1","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","1","2","24","58","10","9","2","7","0","51","6","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","1","0","16","35","10","16","5","9","0","46","1","3","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","8","11","5","1","1","3","0","19","0","0","1","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","2","0","5","19","1","5","0","3","0","43","1","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩立川","0","0","1","24","19","6","7","3","2","0","52","6","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","1","4","28","55","13","4","3","6","3","66","0","5","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","0","10","16","29","9","7","0","3","0","91","2","1","1","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","12","10","81","271","637","128","147","25","99","5","991","38","26","2","0","7","0","1","6","0","0","","","","","",""
