"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","27","16","1","0","9","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","136","15","4","2","48","0","0","0","29","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1歳","441","25","14","24","126","6","4","1","56","3","0","2","1","0","1","0","0","0","0","0","3","0","0","1","0","0","2","1"
"2歳","585","8","6","37","105","2","2","2","14","0","1","1","1","0","1","0","0","0","0","1","3","0","1","1","0","1","2","1"
"3歳","759","3","5","70","109","3","3","1","5","1","1","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","3","0"
"4歳","1098","0","10","93","115","7","2","5","1","0","2","2","0","0","0","0","0","0","0","0","2","0","0","1","1","1","1","1"
"5歳","1144","0","3","108","86","7","2","4","0","2","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","1118","0","4","97","92","14","0","4","1","1","5","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"7歳","995","1","1","85","91","12","0","3","0","0","2","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"8歳","872","0","2","63","71","3","0","1","0","0","2","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","4","1"
"9歳","797","0","0","49","52","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"10〜14歳","2626","0","2","61","167","4","0","1","0","1","3","1","0","0","1","0","0","0","0","1","7","3","0","2","0","0","4","2"
"15〜19歳","796","0","0","12","47","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","1","1","1"
"20〜29歳","697","0","2","32","195","2","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","942","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","3","0","0","0","0","0","3","0"
"40〜49歳","1417","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","4","0","0","0","0","0","4","0"
"50〜59歳","899","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0"
"60〜69歳","536","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","8","0","0","0","0","0","8","0"
"70〜79歳","289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","25","0","1","5","2","1","20","5"
"80歳以上","202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","1","2","6","0","0","38","6"
"合計","16376","68","54","733","1313","65","13","23","109","9","22","10","2","0","12","1","1","0","0","4","122","5","4","17","3","4","101","18"
