"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","0","1","0"
"1〜4歳","0","0","0","0","0","0","3","6","0"
"5〜9歳","0","0","0","0","0","0","1","1","0"
"10〜14歳","0","0","0","0","0","0","0","1","0"
"15〜19歳","11","2","1","6","2","0","0","1","0"
"20〜24歳","35","5","6","3","5","0","0","0","0"
"25〜29歳","19","7","1","3","6","0","3","0","0"
"30〜34歳","13","13","2","2","4","0","1","1","0"
"35〜39歳","5","9","0","3","6","0","0","0","0"
"40〜44歳","2","3","0","1","1","0","0","0","0"
"45〜49歳","0","3","0","0","4","0","1","0","0"
"50〜54歳","1","0","1","1","5","0","1","0","0"
"55〜59歳","0","3","0","0","0","0","0","1","0"
"60〜64歳","0","1","0","0","0","0","5","2","0"
"65〜69歳","0","0","0","0","0","0","3","1","1"
"70歳以上","0","1","0","0","0","0","11","2","1"
"合計","86","47","11","19","33","0","29","17","2"
