"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","1","0","1","2","0","0","1","0","0","0","1","1","0","0","0","0","0","0","2","0","0","5","4","0","2","2","0"
"中央区","0","0","2","3","4","4","0","0","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"みなと","0","4","8","7","32","6","2","2","3","0","0","1","2","0","2","0","0","0","0","0","0","0","1","8","6","0","1","1","0"
"新宿区","0","1","5","16","31","5","2","1","0","0","0","3","2","0","0","0","0","0","0","0","3","0","8","9","6","2","2","2","0"
"文京","0","0","3","6","6","9","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","5","3","1","1","1","0"
"台東","0","0","1","9","35","6","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","0","0","1","11","20","9","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","6","6","3","1","1","1","0"
"江東区","1","0","1","15","76","11","2","3","3","0","0","2","1","3","0","0","0","3","0","0","0","0","0","9","4","1","0","0","0"
"品川区","0","0","1","11","56","9","1","3","3","0","0","0","1","2","0","0","1","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","0","0","3","3","5","2","0","1","0","0","0","0","0","1","0","0","0","8","0","0","0","0","0","6","3","1","0","0","0"
"大田区","0","0","13","42","44","25","2","6","7","0","0","2","1","6","0","0","0","2","0","0","0","0","5","16","9","2","1","1","0"
"世田谷","0","0","0","18","56","17","3","5","5","0","0","0","2","1","1","0","0","0","0","0","0","0","0","16","8","2","2","2","0"
"渋谷区","0","0","0","4","43","3","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","1","2","1","0"
"中野区","0","1","1","22","39","11","0","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","9","6","1","1","1","0"
"杉並","0","0","27","21","63","8","0","1","14","1","0","0","1","1","0","0","0","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","0","0","0","3","14","1","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","4","5","1","0","1","0"
"北区","0","0","6","3","18","6","6","1","5","0","0","2","1","0","1","0","0","2","0","0","0","0","0","6","4","1","0","0","0"
"荒川区","0","0","8","7","15","3","1","2","4","0","0","0","0","2","2","0","0","1","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","0","0","0","3","9","2","0","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","1","0","1","18","22","12","5","4","3","0","0","1","1","0","0","0","0","1","0","0","0","0","0","12","5","2","0","0","0"
"足立","0","0","3","5","26","6","1","1","5","0","0","1","0","1","3","1","2","0","0","0","0","0","0","12","5","2","0","0","0"
"葛飾区","1","0","0","8","17","13","0","6","4","0","0","2","0","3","1","0","0","0","0","0","3","1","0","9","4","1","1","1","0"
"江戸川","0","2","16","18","29","7","1","2","6","0","0","3","2","4","0","0","0","0","0","0","0","0","0","12","5","2","0","0","0"
"八王子市","0","0","4","54","71","37","8","5","13","0","0","0","2","7","3","6","0","3","0","0","0","0","0","10","4","2","1","1","0"
"町田市","2","0","0","41","44","17","0","4","9","0","0","6","2","1","2","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","0","0","0","4","23","9","1","6","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","9","5","1","0","1","0"
"南多摩","0","0","3","5","37","3","2","1","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","1","0","0","0","8","4","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","12","5","2","1","1","0"
"多摩府中","3","0","1","5","45","7","0","5","5","0","0","0","0","6","1","0","0","1","0","0","0","0","0","21","10","3","2","3","0"
"多摩小平","1","0","12","37","58","5","6","6","8","0","0","0","0","0","0","0","0","1","0","0","0","0","2","14","6","2","2","2","0"
"島しょ","0","0","0","0","5","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","10","8","121","399","952","261","44","74","120","1","0","35","22","44","17","7","3","23","0","0","8","1","23","283","149","39","23","25","0"
