"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","5","1","1","17","1","28","0","4","1","15","0","3","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","20","5","1","66","9","236","5","49","0","120","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","23","24","6","87","12","601","6","80","1","295","3","10","2","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"2歳","0","8","13","7","59","14","394","6","11","0","236","7","4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","0","3","16","11","48","18","261","14","4","0","196","8","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","2","10","28","48","18","167","16","0","0","117","11","5","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"5歳","2","1","4","15","36","13","123","12","0","0","101","18","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","6","24","28","5","55","6","0","0","57","9","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","0","0","5","10","25","2","30","7","0","0","30","8","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","2","9","12","2","19","4","0","0","13","8","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","6","23","2","15","3","0","2","12","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","6","8","47","1","20","7","0","1","18","6","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","2","13","1","4","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","2","8","62","0","30","5","0","3","10","1","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","9","62","94","136","571","98","1983","92","148","8","1222","79","31","3","0","26","1","2","21","0","0","0","0","0","0","0","0","0"
