"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","12","0","0","7","0","2","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","17","3","3","46","1","30","0","13","0","10","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","27","10","7","89","5","94","1","35","1","21","0","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","2","8","5","12","45","2","61","0","4","0","13","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","3","4","6","36","41","4","54","4","1","0","5","4","4","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0"
"4歳","4","1","4","44","48","9","32","1","0","0","3","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","3","1","11","43","44","9","20","0","1","0","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","7","0","2","41","35","4","16","0","0","0","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","5","1","4","30","27","5","10","0","1","0","0","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","3","0","0","19","31","4","4","1","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","4","0","2","13","16","1","3","0","0","0","2","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","12","0","1","29","60","7","7","1","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","4","12","1","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","1","0","7","47","1","2","0","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","51","72","48","288","548","53","337","8","56","2","70","33","13","2","0","15","2","1","3","0","0","0","0","0","0","0","0","0","0"
