"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","3","14","19","43","2","38","1","6","0","96","11","0","0","0","1","0","0","6","0","0","0","","","","","",""
"区南部","0","3","7","28","90","1","9","2","9","0","98","16","1","3","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","4","8","85","64","5","10","0","6","0","76","15","4","0","0","0","1","0","1","0","0","0","","","","","",""
"区西部","0","9","8","25","80","1","6","2","8","0","47","3","0","1","0","3","0","0","0","0","0","1","","","","","",""
"区西北部","0","1","8","40","74","4","14","1","10","0","62","7","1","0","0","10","0","0","0","0","0","0","","","","","",""
"区東北部","0","1","10","39","74","5","20","0","12","0","105","15","1","1","0","1","0","0","0","0","0","0","","","","","",""
"区東部","0","1","10","44","89","6","12","4","7","0","123","9","0","0","0","0","1","0","4","0","0","0","","","","","",""
"西多摩","0","0","4","7","7","0","2","0","1","1","10","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","1","13","49","133","8","12","5","13","0","88","13","4","0","0","3","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","2","31","26","8","11","1","2","0","16","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","0","9","25","40","7","5","0","10","0","60","10","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","13","39","44","1","3","1","4","0","42","4","0","0","0","1","0","0","2","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2","23","106","431","764","48","142","17","88","1","823","108","12","6","0","19","2","0","13","0","0","1","","","","","",""
