"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","7","6","0","1","6","1","0","0","3","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","1","1","0","0","1"
"〜1歳","31","15","3","2","76","4","2","1","32","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","119","25","12","15","232","7","7","8","69","0","0","3","4","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2歳","121","11","2","32","160","6","4","12","7","0","0","2","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"3歳","130","2","5","47","134","10","2","25","5","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","174","2","3","93","181","15","3","22","1","0","1","6","1","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0"
"5歳","202","0","2","93","141","14","1","28","0","0","0","13","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","225","2","1","89","99","16","1","28","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","224","0","2","53","113","8","0","17","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","179","0","0","60","99","5","0","10","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","171","0","0","35","86","3","0","6","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","627","0","0","70","231","1","0","9","0","0","0","3","0","0","0","0","0","0","1","0","0","3","1","0","0","0","0","2","0"
"15〜19歳","154","0","0","3","71","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","115","0","3","33","281","0","0","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","2","0"
"60〜69歳","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","2","0","0","0","0","0","2","0"
"70〜79歳","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","0","5","0"
"合計","3204","63","33","626","1910","90","20","168","117","2","1","52","10","3","0","7","2","4","7","0","5","17","2","0","1","1","0","14","1"
