"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","12","18","0","0","19","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","23","25","5","2","135","12","2","1","30","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","62","48","7","10","421","47","7","1","31","0","0","5","0","1","4","1","0","0","0","0","1","0","0"
"2歳","80","12","2","12","312","41","6","4","7","1","0","3","0","3","0","0","0","0","0","0","1","0","0"
"3歳","122","14","8","21","233","39","2","4","0","1","0","0","0","7","1","0","0","1","0","0","2","0","0"
"4歳","192","3","9","35","277","36","2","6","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0"
"5歳","209","1","4","46","244","27","4","6","0","0","0","1","0","9","1","0","0","0","0","0","1","0","0"
"6歳","240","1","5","41","192","12","2","2","1","0","0","1","0","6","0","0","0","0","0","0","3","0","0"
"7歳","235","1","2","53","163","12","1","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"8歳","171","0","3","21","146","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","197","1","0","28","130","5","0","4","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0"
"10〜14歳","309","0","1","35","272","4","2","2","0","0","0","0","0","3","0","0","0","1","0","0","2","0","0"
"15〜19歳","80","0","0","5","63","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"20〜29歳","188","2","1","28","541","0","0","0","0","3","0","0","0","0","0","0","0","2","0","0","1","0","2"
"30〜39歳","221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","0","0","0","0","0"
"40〜49歳","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0"
"50〜59歳","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60〜69歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0"
"70〜79歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2536","126","47","337","3148","245","29","34","71","7","0","10","0","39","9","2","1","27","0","0","12","0","2"
