"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","7","3","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","0","1","0","35","3","0","2","20","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","0","1","0","108","9","7","1","14","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0"
"2歳","2","0","0","2","79","17","3","0","1","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0"
"3歳","1","0","1","4","91","20","8","2","0","0","0","1","0","15","0","0","0","1","0","0","0","0","0","0"
"4歳","2","0","0","5","77","14","3","1","0","0","0","0","1","15","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","0","6","78","13","3","2","0","0","0","0","0","11","1","0","0","1","0","0","0","0","0","0"
"6歳","0","0","0","4","56","7","3","2","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0"
"7歳","3","0","1","2","37","3","0","3","0","0","0","0","0","6","0","0","0","1","0","0","0","0","0","0"
"8歳","0","0","0","3","47","0","1","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","3","20","0","0","2","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","2","0","0","3","46","1","0","4","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","0","19","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","3","0","1","0","78","2","1","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0"
"30〜39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","21","0","5","32","778","92","30","19","38","1","0","5","4","84","1","0","0","14","0","0","0","0","0","0"
