"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","1","0","5","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","0","0","7","0","19","9","6","0","27","0","0","36","0","0","2","0","0","0","0","0","0","0","0"
"1歳","0","0","22","1","30","12","13","2","27","0","0","90","0","2","3","0","0","0","0","0","0","0","0"
"2歳","0","0","15","8","23","16","8","5","1","0","0","72","0","5","3","0","0","0","0","0","0","0","0"
"3歳","0","0","18","10","28","21","7","3","0","0","0","83","0","9","1","0","0","0","0","0","0","0","0"
"4歳","0","0","19","14","26","21","7","12","1","0","0","57","0","9","0","0","0","0","0","0","0","0","0"
"5歳","0","0","18","20","23","13","5","11","0","0","0","33","0","10","0","0","0","0","0","0","0","0","0"
"6歳","0","0","9","19","19","8","1","6","0","0","0","23","0","6","0","1","0","0","0","0","0","0","0"
"7歳","1","0","4","11","19","1","4","8","0","1","0","9","0","7","1","0","0","0","0","0","0","0","0"
"8歳","0","0","3","6","13","3","0","3","0","0","0","3","0","3","2","0","0","1","0","0","1","0","0"
"9歳","0","0","2","4","8","0","0","1","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","1","0","0","11","19","2","1","1","0","0","0","5","0","4","1","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","2","3","25","1","1","0","0","0","0","2","0","1","0","0","1","2","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","0","120","107","266","110","53","52","57","1","0","417","0","57","14","1","1","9","0","0","1","0","0"
