"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","16","2","0","0","6","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","59","5","2","2","27","1","1","2","9","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","233","8","5","1","97","1","5","7","16","2","0","1","1","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0"
"2歳","248","3","1","7","81","0","4","9","6","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"3歳","299","0","0","26","83","6","1","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","314","0","4","33","91","5","0","19","3","1","0","1","0","0","0","0","0","0","0","1","2","0","0","2","0","0","0","2"
"5歳","295","0","2","45","61","9","0","10","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","1"
"6歳","298","0","1","36","44","7","1","15","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","265","0","1","32","42","12","0","6","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"8歳","213","0","0","25","38","6","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","213","0","0","19","27","5","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","641","0","0","29","102","5","0","4","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","213","0","0","2","26","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","349","0","1","22","179","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","528","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","536","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","266","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","1","0","0","0","0","4","0"
"70〜79歳","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"80歳以上","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","2","3","3","1","0","27","3"
"合計","5373","18","17","279","904","58","14","106","36","5","5","4","2","0","4","0","0","1","0","4","51","3","3","6","1","0","42","6"
