"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","9","3","3","7","74","9","0","1","3","0","0","1","1","1","0","2","0","0","0","0","","","","","",""
"区南部","30","6","2","4","100","17","1","1","6","2","1","2","0","1","0","1","0","0","0","0","","","","","",""
"区西南部","19","0","1","10","88","10","0","0","2","0","0","3","0","0","0","2","0","0","0","0","","","","","",""
"区西部","14","1","1","8","89","7","0","1","2","0","0","2","0","0","0","1","0","0","2","0","","","","","",""
"区西北部","31","1","0","10","91","15","1","0","2","0","0","5","0","0","0","1","0","0","0","0","","","","","",""
"区東北部","15","2","1","8","62","7","1","6","3","0","0","3","1","0","0","1","0","0","2","0","","","","","",""
"区東部","30","6","1","10","74","8","2","1","8","1","0","8","0","0","0","2","0","0","0","0","","","","","",""
"西多摩","6","2","0","2","30","1","0","0","3","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","22","7","1","37","130","29","0","2","4","0","1","12","1","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","18","0","0","2","24","2","0","0","2","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
"北多摩南部","14","1","0","6","23","5","0","1","1","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","16","8","0","5","41","19","1","1","2","0","1","1","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","13","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","237","37","10","109","826","129","6","14","39","3","3","46","3","2","0","13","0","0","4","0","","","","","",""
