"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","35","17","6","5","21","0","3","4","0","",""
"区南部","0","1","1","0","0","0","0","0","0","",""
"区西南部","0","1","0","0","0","0","16","13","0","",""
"区西部","25","10","4","6","0","0","14","11","2","",""
"区西北部","10","1","2","2","1","0","1","3","0","",""
"区東北部","6","1","0","1","1","0","0","0","0","",""
"区東部","6","0","0","1","0","0","5","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","10","5","0","1","6","0","8","0","1","",""
"北多摩西部","8","1","1","4","1","0","0","0","0","",""
"北多摩南部","0","0","0","0","1","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","100","37","14","20","31","0","48","31","3","",""
