"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","1","1","38","7","2","2","21","0","2","1","3","0","0","0","0","0","0","0"
"1歳","0","1","7","4","44","20","13","2","11","1","25","1","4","0","0","0","0","0","2","0"
"2歳","0","0","1","4","39","17","6","3","1","0","13","8","2","0","0","0","0","0","0","0"
"3歳","0","0","4","16","49","25","11","4","0","0","11","7","0","0","0","0","0","0","2","0"
"4歳","0","1","2","23","51","17","4","10","1","0","10","12","0","0","0","0","0","0","0","0"
"5歳","2","0","0","24","47","14","4","9","0","2","7","12","1","0","0","0","0","0","0","0"
"6歳","0","0","1","22","37","8","5","9","0","0","1","13","1","0","0","0","0","0","1","0"
"7歳","1","0","0","18","31","6","0","10","0","1","1","5","0","0","0","0","0","0","0","0"
"8歳","0","0","1","7","18","2","3","4","0","1","0","3","0","0","0","1","0","0","0","0"
"9歳","0","0","0","13","13","1","1","1","0","1","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","1","0","1","14","33","1","1","3","0","5","0","4","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","0","1","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","0","18","88","1","1","3","0","9","1","3","0","0","0","3","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","10","2","18","165","499","120","51","60","34","21","71","71","11","0","1","11","0","0","6","0"
