"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","9","3","0","0","3","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","3","1","1","4","0","44","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","3","2","7","3","37","2","1","0","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","4","2","3","5","14","1","40","1","4","0","11","0","0","0","0","2","0","0","1","0","0","0","","","","","",""
"文京","2","0","0","0","2","1","23","1","2","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","4","0","15","0","32","1","1","0","9","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","2","5","1","30","0","4","0","11","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","0","4","2","11","32","6","120","3","2","0","19","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","5","3","15","0","54","0","2","0","11","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","1","10","1","19","0","3","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","1","10","13","37","5","79","1","6","1","27","0","1","0","0","5","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","3","18","23","3","106","3","8","0","14","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","5","0","22","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","1","3","10","0","31","6","2","0","10","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","1","4","7","2","39","4","1","0","4","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"池袋","0","0","1","1","1","0","17","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","2","7","0","66","1","1","0","3","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","1","2","4","8","1","30","2","1","0","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","1","4","7","0","29","4","2","0","9","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","5","10","24","4","94","5","5","0","23","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","3","8","27","2","81","2","9","0","24","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","8","18","2","20","1","2","0","14","2","1","0","0","1","0","0","4","0","0","0","","","","","",""
"江戸川","0","1","3","12","26","0","48","3","7","3","35","7","0","0","0","2","0","0","0","0","0","0","","","","","",""
"八王子市","0","1","3","19","48","4","108","7","2","0","10","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","0","0","7","32","2","54","7","2","0","21","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","1","6","0","38","1","2","0","5","0","0","0","0","1","0","0","1","0","0","0","","","","","",""
"南多摩","0","0","3","9","11","1","79","4","3","0","13","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","1","15","30","3","59","5","4","0","20","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","1","14","29","3","104","12","12","2","32","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","0","4","32","30","2","155","8","7","0","39","6","1","0","0","4","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6","13","61","209","490","47","1669","88","96","6","397","33","18","2","0","18","0","0","8","0","0","0","","","","","",""
