"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","3","1","0","0","4","0","7","0","0","0","0","0","0","0","0","0","0","6","0","0","0","2","","","","","",""
"中央区","4","4","0","0","0","5","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","1","5","2","2","4","3","0","7","2","1","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"新宿区","10","5","1","0","4","9","0","6","3","1","0","0","0","0","0","0","0","0","5","0","0","0","1","","","","","",""
"文京","2","5","0","0","3","3","0","22","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","2","0","0","0","2","14","0","29","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","3","0","0","0","3","2","0","10","1","0","0","0","1","0","0","0","0","0","8","0","0","1","1","","","","","",""
"江東区","10","3","0","0","8","13","1","56","17","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","7","6","1","0","4","15","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","0","1","0","1","4","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","10","3","3","3","10","40","0","31","12","4","6","0","0","0","0","0","0","0","6","0","0","0","0","","","","","",""
"世田谷","9","8","1","1","13","14","4","52","7","3","0","0","0","0","0","0","0","0","2","0","0","0","1","","","","","",""
"渋谷区","4","0","0","0","0","1","0","9","2","1","0","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"中野区","9","2","1","0","8","10","4","26","11","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","6","3","0","0","4","12","0","18","5","0","0","0","0","0","0","0","0","0","8","0","0","0","1","","","","","",""
"池袋","6","4","4","0","1","4","0","19","2","1","0","0","0","0","0","1","0","0","3","0","0","0","0","","","","","",""
"北区","9","6","0","0","9","1","0","21","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","7","6","3","0","10","6","0","19","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","7","7","0","0","7","10","1","21","4","0","0","0","0","0","0","0","0","0","2","0","0","0","1","","","","","",""
"練馬区","14","9","1","4","17","19","4","51","8","5","0","2","1","0","0","3","0","0","0","0","0","0","0","","","","","",""
"足立","13","8","4","4","9","18","2","31","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","8","6","0","0","4","4","0","26","8","0","0","0","0","0","0","0","0","0","4","0","0","1","2","","","","","",""
"江戸川","8","12","0","1","9","15","0","59","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","8","15","0","0","9","25","1","69","11","0","1","1","1","0","0","1","0","0","0","0","0","0","10","","","","","",""
"町田市","6","11","0","0","4","24","1","25","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","6","8","0","1","2","4","4","17","4","0","0","0","0","0","0","0","0","0","7","0","0","0","3","","","","","",""
"南多摩","5","14","0","1","3","8","0","43","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","16","9","0","0","11","10","2","35","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","15","22","1","2","28","37","1","93","22","4","2","0","0","1","0","0","0","0","7","0","0","1","7","","","","","",""
"多摩小平","25","8","1","1","21","20","1","74","9","2","0","1","0","0","0","1","0","0","4","0","0","0","3","","","","","",""
"島しょ","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","238","195","25","20","208","354","26","909","174","31","12","5","4","1","0","8","0","0","62","0","0","3","39","","","","","",""
