"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","14","0","0"
"1〜4歳","0","0","0","0","0","0","6","4","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","6","3","2","1","0","0","1","2","0"
"20〜24歳","31","12","19","13","0","0","1","0","0"
"25〜29歳","49","11","26","24","1","0","1","0","0"
"30〜34歳","33","13","17","8","1","0","1","0","0"
"35〜39歳","29","20","11","10","0","0","2","0","0"
"40〜44歳","23","22","8","14","1","0","2","0","0"
"45〜49歳","10","14","6","7","1","0","2","0","0"
"50〜54歳","8","14","6","5","0","0","5","0","0"
"55〜59歳","1","12","5","2","0","0","1","0","0"
"60〜64歳","0","9","2","0","0","0","10","0","0"
"65〜69歳","2","1","0","0","0","0","7","0","0"
"70歳以上","3","5","1","0","0","0","21","3","0"
"合計","195","136","103","84","4","0","74","9","0"
