"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","63","0","0","4","47","2","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","82","0","2","10","59","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","165","7","1","5","51","0","0","0","1","0","1","3","0","0","1","0","0","0","0","0","2","","","","","",""
"区西部","119","0","1","7","61","0","0","0","4","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","254","0","0","6","73","1","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","162","1","1","3","59","1","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","149","9","2","11","71","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","95","0","2","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","218","0","0","2","98","1","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","157","1","0","7","26","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","109","1","0","7","36","3","0","0","2","1","0","0","1","0","1","0","0","0","0","0","0","","","","","",""
"北多摩北部","104","2","3","1","62","4","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1677","21","12","67","652","15","7","0","36","2","3","3","1","0","4","0","0","0","0","0","2","","","","","",""
