"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","11","11","132","6","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","4","4","3","0","2","2","2"
"中央区","11","17","207","5","0","1","18","0","1","2","4","1","1","0","0","0","1","0","0","0","0","0","0","0","5","5","3","1","0","0","0"
"みなと","62","7","520","5","1","8","15","6","0","0","1","1","2","0","0","0","0","0","0","0","0","0","1","1","9","9","6","0","1","1","1"
"新宿区","22","21","340","11","0","6","21","0","1","0","1","0","1","0","1","0","0","0","1","1","0","0","2","1","12","12","8","2","2","2","2"
"文京","46","15","564","3","0","6","15","0","1","0","5","3","0","0","0","0","0","0","0","0","0","0","0","3","7","7","4","1","1","1","1"
"台東","16","12","440","3","0","8","59","1","3","5","1","6","0","0","0","0","0","0","0","0","0","0","0","0","7","7","4","0","0","0","0"
"墨田区","40","21","225","8","0","3","10","2","0","1","0","2","0","1","0","0","1","0","0","2","0","0","2","2","8","8","5","1","1","1","1"
"江東区","98","25","901","8","0","18","56","2","3","0","2","5","0","0","1","0","1","0","0","0","0","0","0","0","14","14","9","1","0","0","0"
"品川区","49","30","474","4","1","9","30","0","3","3","2","1","0","3","0","0","0","0","0","0","0","0","0","0","12","12","8","1","0","0","0"
"目黒区","25","5","293","2","1","7","13","1","2","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","8","8","5","1","0","0","0"
"大田区","85","41","921","10","8","33","92","5","6","1","10","3","1","2","0","0","1","0","0","1","0","0","0","0","21","21","13","2","1","1","1"
"世田谷","199","57","1358","14","2","21","33","3","1","2","3","3","0","1","0","0","1","0","0","2","0","1","2","5","24","24","15","2","2","2","2"
"渋谷区","40","29","220","6","0","1","6","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","7","7","4","1","1","1","1"
"中野区","105","18","1055","1","0","19","22","0","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","10","10","6","1","0","0","0"
"杉並","71","19","720","13","0","9","34","0","2","1","4","0","0","3","1","0","1","0","0","5","1","0","1","5","17","17","11","1","2","2","2"
"池袋","70","19","571","10","0","3","6","1","1","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","8","8","5","1","1","1","1"
"北区","31","30","605","2","3","20","36","2","5","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","11","11","7","1","0","0","0"
"荒川区","43","18","510","18","2","8","19","0","1","0","6","6","0","0","0","0","2","0","0","0","0","0","0","0","7","7","4","1","0","0","0"
"板橋区","57","37","709","7","0","7","32","5","3","0","3","0","0","1","0","0","1","0","1","1","0","0","0","2","16","16","10","2","1","1","1"
"練馬区","82","50","969","12","2","30","40","7","1","1","2","12","0","3","1","0","4","0","0","0","0","0","0","0","21","21","13","2","0","0","0"
"足立","55","60","1272","26","4","19","50","9","3","3","5","7","1","0","1","0","0","0","0","0","0","0","0","0","19","19","12","2","0","0","0"
"葛飾区","38","38","616","2","0","8","30","1","0","0","0","3","0","0","0","0","0","0","0","1","0","0","3","2","13","13","8","1","1","1","1"
"江戸川","73","51","1125","16","2","29","52","1","3","5","3","10","0","4","0","0","1","0","0","0","0","0","0","0","19","19","12","2","0","0","0"
"八王子市","102","63","2116","13","8","35","35","6","2","14","3","6","3","0","0","0","2","0","0","0","0","0","0","4","18","18","11","2","1","1","1"
"町田市","156","33","1608","12","1","84","121","3","0","3","4","18","4","1","2","0","0","0","0","0","0","0","0","0","13","13","8","1","0","0","0"
"西多摩","11","22","387","1","1","13","17","0","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","2","14","14","8","1","1","1","1"
"南多摩","75","36","921","1","1","8","31","1","2","0","3","3","0","1","0","0","0","0","0","0","0","0","0","0","14","14","9","1","0","0","0"
"多摩立川","80","51","880","15","0","33","31","3","2","3","3","5","0","0","0","0","3","0","0","1","0","0","1","2","21","21","14","2","1","1","1"
"多摩府中","144","91","2400","16","3","58","95","1","4","3","13","18","2","7","0","0","3","0","0","3","0","0","1","7","33","33","21","3","3","3","3"
"多摩小平","93","57","1761","4","2","34","126","2","14","3","10","22","1","10","0","0","5","0","1","5","1","0","6","9","23","23","15","2","2","2","2"
"島しょ","0","6","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","1","1"
"合計","1990","990","24859","254","42","538","1151","63","66","51","90","158","16","38","7","0","32","0","4","24","2","1","19","47","417","417","262","39","25","25","25"
