"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","4","0","0","1","13","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","21","1","0","4","25","0","0","0","4","0","2","3","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","5","0","0","5","28","6","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","","","","","",""
"文京","1","0","2","1","6","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","7","0","0","1","34","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","7","0","0","8","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","14","2","0","10","78","2","0","0","2","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","4","1","0","9","42","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","0","1","0","6","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","23","1","1","21","68","2","1","0","8","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","27","0","0","30","87","6","0","0","5","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"渋谷区","9","0","0","0","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","8","0","0","4","34","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","28","0","0","1","45","3","0","1","4","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","3","1","0","2","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","3","0","0","0","26","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","9","0","0","6","42","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","16","0","0","6","25","0","1","0","1","0","0","0","0","0","0","3","0","0","0","0","0","","","","","",""
"練馬区","25","0","0","13","71","18","2","0","5","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","14","0","1","12","59","5","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","7","0","0","9","47","6","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","50","0","1","18","84","3","1","2","5","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","5","2","2","40","97","6","1","1","2","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","32","1","0","25","90","14","0","1","4","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","14","0","1","7","23","3","0","0","1","0","0","2","0","1","0","0","0","0","0","0","0","","","","","",""
"南多摩","14","0","1","12","51","2","0","4","4","0","0","2","0","1","0","0","0","0","0","0","0","","","","","",""
"多摩立川","22","2","0","13","77","11","0","1","7","0","0","5","1","0","0","0","0","0","1","0","0","","","","","",""
"多摩府中","29","2","0","16","122","8","1","0","11","0","0","2","0","0","0","0","0","0","1","0","0","","","","","",""
"多摩小平","28","0","5","14","83","5","1","0","3","0","0","0","1","0","0","1","0","0","2","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","436","13","15","288","1401","113","13","13","77","0","4","32","7","2","0","4","0","0","5","0","1","","","","","",""
