"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","3","12","38","22","11","0","7","0","13","7","1","1","0","1","0","1","0","0","","","","","",""
"区南部","4","0","5","17","53","6","4","2","7","5","14","3","4","2","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","6","10","53","12","5","3","7","0","6","11","0","0","0","1","0","0","0","0","","","","","",""
"区西部","0","0","7","14","62","10","10","1","3","0","6","4","0","0","0","1","0","0","0","0","","","","","",""
"区西北部","0","0","6","8","29","7","3","1","5","1","9","4","2","0","1","1","0","0","0","0","","","","","",""
"区東北部","0","0","7","18","24","18","6","1","6","2","21","15","2","0","0","1","0","0","1","0","","","","","",""
"区東部","1","0","9","21","44","13","2","3","5","1","15","4","0","0","1","3","0","0","0","0","","","","","",""
"西多摩","0","0","1","3","8","4","1","0","2","0","1","1","0","0","0","2","0","0","0","0","","","","","",""
"南多摩","2","1","7","70","66","26","8","3","7","0","7","8","2","3","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","2","1","10","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","0","3","1","21","11","1","0","2","0","6","4","2","0","0","2","0","0","0","0","","","","","",""
"北多摩北部","0","0","9","14","28","2","2","1","4","0","5","1","2","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"合計","8","1","65","189","436","134","55","15","57","9","104","62","16","6","2","14","0","1","1","0","","","","","",""
