"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","8","1","0","3","1","6","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","17","7","0","11","3","38","0","2","0","2","0","0","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"1歳","53","9","3","42","6","70","0","21","0","24","3","0","1","1","0","1","0","0","0","0","0","3","1","0","0","2","1","1","1","2","1","0","0"
"2歳","66","2","0","70","29","58","3","18","0","7","2","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"3歳","84","2","0","80","39","56","0","20","0","1","2","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","106","5","0","59","59","46","3","10","0","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","128","1","0","85","74","70","2","9","1","1","0","2","0","0","0","1","0","0","0","0","0","2","1","1","0","0","1","0","1","1","1","0","0"
"6歳","134","2","0","45","98","47","1","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","173","0","0","24","73","41","6","5","0","0","3","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"8歳","167","2","0","15","62","38","3","2","0","0","0","2","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"9歳","155","3","0","6","55","21","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10〜14歳","605","17","0","20","105","67","9","2","0","0","2","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"15〜19歳","227","14","1","1","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","192","32","0","9","16","22","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"30〜39歳","141","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","172","27","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","2","1","1"
"50〜59歳","98","33","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","4","1","0","0","1","1","0","3","1","0","0","1"
"60〜69歳","32","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","3","0","0","0","2"
"70〜79歳","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","2"
"80歳以上","4","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","15","0","0","0","0","0","2","0","3","2","12"
"合計","2577","235","4","470","631","591","29","95","2","36","13","11","7","5","0","12","0","1","1","0","0","19","30","1","0","3","3","1","15","4","8","3","22"
