"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","10","6","1","0","11","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","0","56","21","0","2","53","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"1歳","4","0","0","1","84","30","9","3","8","1","2","1","1","3","3","0","0","0","0","1","0","0","0","0"
"2歳","0","0","1","5","74","36","2","1","1","0","2","1","0","6","2","0","0","0","0","0","0","0","0","0"
"3歳","1","0","0","12","84","27","3","2","0","0","1","3","1","9","2","0","0","0","0","0","0","0","0","0"
"4歳","0","0","0","27","68","25","4","4","0","0","0","1","1","10","1","0","0","1","0","0","0","0","0","0"
"5歳","0","0","0","20","57","17","0","4","0","0","2","3","3","3","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","16","47","9","0","7","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","7","57","4","0","6","1","0","0","1","1","5","0","0","0","1","0","0","0","0","0","0"
"8歳","0","0","0","9","43","2","0","2","0","0","0","1","1","5","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","4","26","1","1","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","6","43","2","0","2","0","0","1","0","3","3","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","2","15","0","0","0","0","0","1","0","3","0","1","0","0","1","0","0","0","0","0","0"
"20〜29歳","0","0","0","7","108","0","0","1","0","0","0","4","1","2","1","0","0","4","0","0","0","0","0","1"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","6","0","1","116","772","180","20","37","74","2","9","17","15","54","13","1","0","22","1","1","0","0","0","2"
